match_id,radiant_win
1037,0.728142494522
1044,0.611841122003
1046,0.793244991608
1048,0.403327685178
1053,0.860977436144
1057,0.694669653925
1077,0.882183773229
1085,0.9638393094
1087,0.740658949839
1088,0.734770847752
1096,0.107837680249
1098,0.959252677147
1100,0.103410815699
1113,0.720661175146
1119,0.725031960627
1127,0.512820153006
1142,0.360343499444
1148,0.351185850729
1157,0.205267308428
1158,0.766299171374
1163,0.41596186179
1167,0.657953539154
1168,0.338081045801
1181,0.0581901067919
1183,0.23233215323
1191,0.574216803975
1192,0.163718101565
1198,0.782691018163
1216,0.167154319584
1218,0.64917853259
1221,0.964707617576
1222,0.325176870305
1225,0.146293496211
1226,0.435364228627
1230,0.200372319178
1242,0.748904463427
1247,0.671161391427
1253,0.321684418558
1259,0.603484751047
1271,0.859360142551
1282,0.532032067958
1284,0.947695639675
1293,0.413524254791
1294,0.60606415309
1298,0.442301422676
1306,0.612020523011
1316,0.719922630121
1321,0.315635821069
1331,0.427347330107
1336,0.185189821877
1341,0.552491057251
1348,0.510944118318
1356,0.860894489896
1384,0.280669475046
1389,0.610591046049
1391,0.616872969501
1413,0.802227124603
1419,0.618560284965
1426,0.831532856547
1440,0.663651060378
1445,0.58579303825
1465,0.408987765789
1470,0.481211124462
1472,0.475783963
1484,0.552330547796
1485,0.104151437577
1486,0.893017730111
1488,0.568152590593
1498,0.0401967523478
1508,0.651156442849
1518,0.846313926845
1526,0.226403675515
1527,0.757166546319
1528,0.225723449286
1540,0.631383997464
1546,0.468090352401
1551,0.794789761215
1564,0.742687400376
1565,0.88561944233
1568,0.931317377775
1572,0.64823507229
1573,0.111298725016
1581,0.422165937547
1585,0.890223575396
1588,0.257829101914
1595,0.220480058827
1596,0.270283329305
1603,0.302118952547
1615,0.61026528187
1621,0.463214091435
1623,0.252375363279
1630,0.422193834315
1636,0.668520130123
1642,0.213474605637
1654,0.746258309353
1657,0.882213490705
1665,0.392238560395
1666,0.7823852709
1676,0.732366389897
1678,0.522299341174
1683,0.508884751791
1685,0.0639257331356
1687,0.0154825538496
1690,0.216917805049
1702,0.395942029684
1703,0.236617397672
1714,0.309099645024
1716,0.570257874352
1726,0.177732203565
1748,0.298906474461
1750,0.209993186851
1762,0.949962380358
1765,0.109013550372
1767,0.533697347749
1773,0.345976875129
1774,0.183288896726
1776,0.654143842645
1782,0.830832529147
1799,0.498127785068
1803,0.490499264244
1811,0.405303362236
1820,0.442774249513
1823,0.799795986906
1864,0.691856881395
1871,0.52610992397
1874,0.0800681282383
1878,0.335265141895
1888,0.696609114118
1895,0.81697499894
1896,0.444809701634
1899,0.540525358518
1901,0.563087742429
1903,0.647234185013
1913,0.160942323354
1935,0.78877336969
1946,0.231787950476
1958,0.800759431077
1960,0.546027070019
1968,0.331588544637
1969,0.541828599607
1973,0.252810983512
1974,0.502669541375
1977,0.432928523746
1992,0.631725132664
1995,0.191021184588
2001,0.77161992942
2017,0.486041348722
2018,0.22508388495
2020,0.355892057506
2021,0.302792147521
2027,0.404450166125
2036,0.558176569414
2040,0.181907138513
2041,0.162288546354
2047,0.908415462
2049,0.324660042035
2059,0.281120072772
2066,0.264042783903
2068,0.525270337297
2069,0.723085338579
2081,0.417946595074
2083,0.549635717758
2084,0.887404849296
2085,0.940449340687
2096,0.453570453318
2104,0.190873758178
2105,0.15632874442
2110,0.360427345176
2112,0.0879896336482
2115,0.519199584118
2120,0.145854720727
2121,0.131338497518
2125,0.856061403907
2128,0.613527770345
2129,0.385168428249
2138,0.558357605793
2159,0.728855670065
2160,0.209095826886
2180,0.660396970109
2181,0.583716644205
2183,0.729061985911
2189,0.151334731932
2192,0.441734254046
2193,0.900599548182
2197,0.121667559035
2201,0.4243245833
2206,0.838968814355
2208,0.818710978041
2210,0.679602640445
2212,0.697413362783
2220,0.566588947994
2226,0.511036231325
2227,0.0576476589159
2229,0.371356054906
2233,0.199643926135
2234,0.889319933462
2237,0.341746278593
2238,0.571736909546
2246,0.351321862933
2248,0.289121327535
2265,0.370897828858
2268,0.396712097546
2270,0.695649748974
2276,0.822454943427
2278,0.838779019274
2290,0.602226302134
2298,0.385963230377
2305,0.102859328558
2320,0.61041707275
2325,0.490688178793
2329,0.865809199046
2342,0.623281408583
2352,0.185312822962
2387,0.69760175557
2397,0.208431621167
2399,0.669348171173
2401,0.630136670773
2404,0.276871343555
2411,0.690099419177
2422,0.652248416769
2424,0.784763710747
2425,0.218562702914
2429,0.181584812719
2433,0.550019420025
2434,0.669312903534
2436,0.097253783239
2440,0.1105995034
2448,0.550900191759
2458,0.650787955575
2460,0.347270949475
2466,0.627518606451
2473,0.422126764353
2479,0.312493757021
2493,0.182238209764
2504,0.183306066029
2524,0.768508102851
2526,0.978971582285
2531,0.29572205153
2532,0.0715076263686
2546,0.496560163522
2561,0.856415462672
2565,0.156551340667
2570,0.577171234447
2579,0.602865297331
2581,0.207238705422
2592,0.750757714401
2593,0.379780913742
2594,0.277838832591
2618,0.793819510841
2628,0.392514434075
2638,0.454081559252
2647,0.622855722834
2654,0.71718346161
2655,0.54660088943
2669,0.210473840938
2674,0.540283894948
2677,0.684064780659
2687,0.353667882132
2689,0.240215762447
2694,0.657834179318
2702,0.277728836543
2704,0.926263740679
2706,0.892843765115
2712,0.0960271560887
2716,0.442529372314
2727,0.280550440814
2729,0.33982941013
2738,0.816144904239
2739,0.245402977239
2745,0.785548001717
2759,0.722658748333
2766,0.711365548939
2767,0.416107104615
2773,0.236229718044
2778,0.654610096209
2783,0.49039474194
2788,0.659435066993
2792,0.585940626592
2803,0.426838459764
2808,0.150256662481
2816,0.344319507033
2821,0.94527234434
2826,0.828123829769
2840,0.459169938581
2844,0.792931357299
2846,0.284374861084
2847,0.402898486128
2857,0.714620712627
2861,0.17897327569
2888,0.559454019991
2903,0.662958941956
2904,0.360508624994
2907,0.212763126581
2909,0.29935459674
2910,0.444276231435
2915,0.507676038488
2918,0.680226565152
2920,0.470614369755
2926,0.207666165109
2929,0.92652709105
2947,0.581701515124
2950,0.684673318193
2952,0.45761460093
2953,0.363727250002
2956,0.313857553204
2961,0.539212862062
2962,0.944126445977
2967,0.222580909929
2973,0.637531950422
2974,0.448331931694
2981,0.568108473582
3001,0.260411170523
3006,0.0905516477434
3007,0.698664341906
3008,0.600725115867
3014,0.496853179617
3022,0.512804349415
3032,0.546632981673
3033,0.866553905888
3043,0.482111004575
3048,0.163160680681
3061,0.268555450007
3063,0.338355212964
3087,0.523878294395
3088,0.425425936114
3096,0.0648913812798
3102,0.112971233958
3111,0.620829263189
3119,0.727173062079
3122,0.63892230624
3126,0.67450128127
3131,0.3739350793
3132,0.393592566674
3145,0.863193239025
3154,0.677810407003
3178,0.567086036031
3186,0.330891119264
3187,0.508079195094
3189,0.380960003473
3191,0.90815019633
3192,0.94023283013
3199,0.447672000861
3211,0.491470866166
3224,0.417365448153
3225,0.445719968897
3231,0.518745587863
3235,0.48332915907
3237,0.614324345517
3240,0.125784030795
3242,0.555099828729
3254,0.805404057017
3256,0.429422525144
3257,0.379244374371
3289,0.546628045691
3294,0.394011519316
3301,0.407245057501
3302,0.345504690316
3314,0.346244081351
3326,0.544550852269
3332,0.766016754567
3345,0.550384356044
3349,0.666809238191
3357,0.779739728036
3380,0.483220929332
3389,0.685487149661
3397,0.912851646258
3399,0.577722670388
3407,0.820714914461
3411,0.273728568394
3413,0.518656245094
3417,0.266734901483
3418,0.0577370028279
3426,0.82014011418
3443,0.127524783234
3456,0.898135131398
3464,0.792955715656
3467,0.724304234074
3473,0.623000033557
3479,0.0875128902845
3481,0.856069359539
3492,0.559971414155
3498,0.91027582913
3499,0.394298343599
3505,0.71255519139
3529,0.442468020611
3535,0.378526793097
3540,0.26403446488
3561,0.695587325917
3564,0.911737120846
3574,0.529864102326
3590,0.763448987704
3592,0.260624160264
3596,0.895274087474
3604,0.209060417141
3620,0.708930442097
3623,0.240746333832
3632,0.762849774938
3641,0.311007478106
3647,0.208632154396
3653,0.109636705457
3656,0.393350651781
3667,0.67731320515
3672,0.427850672782
3683,0.669751277101
3695,0.456977675951
3717,0.491594777892
3736,0.299008332477
3740,0.307206203284
3753,0.446467350899
3769,0.621403174447
3771,0.557220405956
3787,0.895922124653
3790,0.369284168776
3792,0.831251114397
3801,0.275087988331
3806,0.718100433172
3812,0.0638181949225
3815,0.822077169586
3840,0.7400099186
3846,0.51060194723
3858,0.521231738896
3872,0.278254444989
3873,0.190747126381
3874,0.59202982456
3876,0.853551602997
3880,0.620598454314
3882,0.410556650728
3894,0.641814003744
3901,0.831387546666
3902,0.72245253059
3908,0.821978746697
3919,0.277613352951
3921,0.225546861927
3922,0.364634865396
3924,0.0584190345625
3939,0.836541715843
3952,0.420985624433
3959,0.422278732027
3964,0.218415378368
3972,0.684543000915
3978,0.918839289271
3979,0.493989462644
3988,0.049395970584
3989,0.818040431363
3991,0.730507105235
3996,0.930343751166
4005,0.260439863046
4012,0.447119860026
4013,0.313428921335
4014,0.069582852589
4018,0.485355573732
4027,0.404237335576
4030,0.220083982381
4035,0.390014674485
4036,0.885438472319
4046,0.858877555636
4059,0.282704156525
4066,0.382911346013
4082,0.537161070182
4090,0.7085782831
4100,0.926657107306
4107,0.505071898236
4109,0.0744183403291
4110,0.479566365848
4121,0.449273821505
4123,0.311642557201
4124,0.77460548668
4129,0.89491377289
4136,0.533216690237
4139,0.408219162291
4145,0.570931263865
4154,0.475394656648
4156,0.864585352604
4161,0.42094720374
4165,0.518952976205
4169,0.425917069359
4188,0.690850759384
4195,0.38150535073
4204,0.924149277432
4211,0.778318010298
4213,0.668493694653
4218,0.356343156481
4220,0.820419815076
4222,0.0408746716443
4227,0.606158330278
4229,0.912101403672
4233,0.477036058871
4239,0.822265840445
4242,0.534893923284
4249,0.638819948714
4260,0.86283943324
4263,0.822649224016
4265,0.690056594432
4267,0.482217925901
4276,0.913875145292
4278,0.658328900815
4279,0.195762179182
4280,0.0479741504114
4281,0.354500575183
4282,0.734965150557
4288,0.144439036675
4306,0.456998223222
4308,0.247953422329
4309,0.452533362223
4313,0.500294089609
4320,0.996459230517
4324,0.407862534676
4334,0.656838016466
4341,0.390244096725
4349,0.192149236936
4353,0.608441119999
4354,0.500443432641
4356,0.258242366362
4366,0.388210938253
4371,0.701478083837
4375,0.406331154455
4377,0.848588473234
4384,0.169566769377
4389,0.362502770299
4394,0.419123730854
4409,0.507380034422
4411,0.617645494835
4416,0.368994641699
4437,0.443740042043
4442,0.363529050882
4443,0.444796094904
4449,0.385265756547
4457,0.367960291778
4459,0.497393626606
4472,0.23256143027
4475,0.667728470513
4476,0.800134955204
4482,0.466751833669
4519,0.0394393876333
4533,0.662065842077
4537,0.122830341743
4538,0.254533584886
4541,0.293791440609
4556,0.852902117471
4558,0.663906405723
4567,0.655411200553
4586,0.322025213379
4596,0.608907607192
4615,0.756299150923
4617,0.28670412766
4619,0.375061739441
4623,0.128787562925
4643,0.332936548014
4644,0.0829573768619
4645,0.530319338756
4655,0.0666766381332
4658,0.769880542338
4667,0.0716007724668
4669,0.48673845403
4674,0.376496431059
4691,0.104158032515
4704,0.486288299954
4708,0.743547314476
4733,0.903633839933
4745,0.131952984056
4748,0.242084707735
4749,0.245804024616
4755,0.427302902567
4760,0.569469030705
4762,0.469859387115
4763,0.369560572819
4771,0.715788078868
4772,0.672827985119
4782,0.8951583321
4786,0.13830139706
4792,0.568588057852
4798,0.523745587917
4803,0.162850175541
4817,0.707522359549
4818,0.546411433003
4825,0.0686648944155
4832,0.122826978451
4834,0.723997951737
4836,0.160398877804
4837,0.662748106627
4852,0.145136759314
4853,0.421083262709
4858,0.142736444569
4862,0.589340764879
4888,0.282012540223
4889,0.805585103332
4893,0.50120055705
4897,0.849623346362
4909,0.243748721302
4952,0.54647733324
4961,0.490493460144
4969,0.810878486326
4972,0.446524414983
4998,0.306906801363
5029,0.818096397263
5031,0.360223332922
5041,0.236571787913
5044,0.432132643274
5045,0.537132635181
5047,0.250249457242
5050,0.95339488212
5051,0.175162515822
5056,0.368671170622
5060,0.631373875199
5061,0.86554153805
5064,0.419242144988
5069,0.885137647103
5073,0.509379039532
5074,0.904121270923
5077,0.0837221478472
5099,0.42927729693
5120,0.868616340778
5125,0.644064735797
5137,0.144791575037
5146,0.65672216342
5148,0.646133260321
5155,0.276645380319
5178,0.225930594619
5187,0.895671309709
5188,0.487079522866
5198,0.179143388977
5205,0.220862686378
5210,0.228537553355
5212,0.336863708118
5214,0.259689459882
5215,0.488543765859
5217,0.123006308371
5219,0.0223811236325
5227,0.316010453247
5233,0.826225772821
5241,0.522478214911
5257,0.66353643982
5259,0.280641893946
5262,0.284764376067
5266,0.361082590899
5275,0.523530244541
5291,0.586177627711
5299,0.455537533752
5302,0.509798195606
5304,0.632669765936
5310,0.37020712075
5325,0.214850211332
5332,0.655193886635
5341,0.33559206215
5343,0.586965981548
5349,0.243033218038
5350,0.367803737515
5365,0.783720000676
5367,0.424606138145
5372,0.20120619651
5385,0.47650368154
5392,0.382392940542
5399,0.252792772905
5402,0.87920142295
5407,0.625128005664
5411,0.504679887079
5415,0.583327081296
5423,0.591020425689
5426,0.152077350946
5437,0.572905248443
5440,0.280815035191
5445,0.744498362077
5454,0.21771354254
5460,0.793825314701
5470,0.707593745692
5472,0.227373374899
5480,0.0810550105853
5484,0.032027349491
5485,0.93170047705
5497,0.715820071613
5501,0.67856422831
5513,0.547196760667
5563,0.306195298733
5564,0.44035264177
5570,0.610219701202
5582,0.319806377923
5616,0.650963637326
5617,0.51684163184
5619,0.392683710091
5626,0.635569682996
5628,0.201439979551
5629,0.52022026176
5630,0.392904142115
5634,0.291666084451
5646,0.182357980785
5650,0.424960182358
5664,0.915853980704
5666,0.796085999492
5678,0.935738014029
5687,0.247415410812
5691,0.687811921656
5694,0.572483097022
5703,0.347875720607
5709,0.194400452654
5711,0.189010314263
5718,0.459123806835
5724,0.763006727059
5725,0.253667891274
5726,0.315701481102
5728,0.815539467061
5753,0.686857082146
5758,0.215555733106
5759,0.221770751862
5766,0.250402831734
5772,0.257589310609
5775,0.267480250513
5780,0.795953436492
5782,0.600111487241
5784,0.58914221971
5804,0.633909877156
5808,0.794466778492
5809,0.378225543434
5815,0.433165041432
5817,0.598480378102
5825,0.454279152546
5833,0.550550580601
5838,0.338058322108
5840,0.535645473256
5846,0.597986660026
5848,0.517101945127
5851,0.809445791679
5867,0.301638020883
5869,0.432314623054
5870,0.39144026026
5871,0.667847740295
5873,0.343107184897
5875,0.335927921889
5876,0.619890537663
5879,0.868898337327
5880,0.383894974016
5881,0.174456098644
5887,0.448729476566
5891,0.593490686333
5893,0.518604340004
5907,0.765094813409
5909,0.241739525741
5915,0.0488637692987
5917,0.515894022214
5918,0.120134716529
5929,0.630874433529
5935,0.778602008028
5938,0.330445921355
5940,0.422285971035
5942,0.126852928948
5950,0.61380740747
5963,0.155170370865
5968,0.53207893127
5969,0.789255471105
5970,0.38846073026
5978,0.402947104753
5987,0.776069280413
5990,0.27709885803
5997,0.878710969255
5998,0.441317659502
6001,0.422929564873
6004,0.624493543646
6005,0.241252072353
6011,0.543257238692
6013,0.707927794674
6029,0.481051682453
6043,0.381716828387
6045,0.156632889551
6049,0.223743787475
6051,0.705204842775
6064,0.522641975374
6066,0.075843309726
6071,0.8645541713
6078,0.441839571592
6085,0.265481770935
6086,0.717533471668
6095,0.323406284937
6103,0.24987683934
6105,0.29418279794
6106,0.799563699069
6107,0.407591528996
6111,0.714813222307
6114,0.804231248721
6118,0.520731434877
6139,0.0836111181321
6140,0.43506906477
6147,0.622572854128
6153,0.846557742175
6156,0.608602285286
6158,0.352695249897
6163,0.336978041359
6165,0.538812305336
6176,0.593437434303
6178,0.581722964011
6182,0.386498499727
6199,0.17216005998
6207,0.245611898601
6220,0.462221097631
6223,0.408440859316
6227,0.218707572872
6235,0.700233077058
6246,0.557987984656
6259,0.196716125105
6267,0.672954040329
6278,0.828665353224
6287,0.912744407161
6307,0.634583861479
6312,0.857759950705
6314,0.469101583878
6315,0.427890476035
6316,0.0997657777096
6321,0.564848433153
6324,0.745174894254
6325,0.967441925954
6332,0.707120565929
6336,0.489366455075
6337,0.551372342979
6341,0.687040850933
6349,0.798676235273
6353,0.351277323335
6362,0.693436071681
6371,0.35108333071
6386,0.174722987909
6387,0.62660990179
6388,0.706258041334
6389,0.751760954321
6391,0.627302512374
6410,0.330782513559
6413,0.340692264445
6421,0.414857690126
6428,0.62851381441
6429,0.501692041214
6433,0.441573782076
6438,0.528023913711
6439,0.59312021709
6442,0.681805472784
6444,0.675536837052
6451,0.768615438019
6456,0.413007491709
6461,0.828952195738
6478,0.538588106037
6483,0.109370381689
6488,0.421726327985
6489,0.654679063218
6498,0.895119844776
6501,0.190855807921
6505,0.54010710595
6513,0.134463918776
6515,0.482215505343
6531,0.693003947844
6562,0.419885625179
6564,0.647672131157
6572,0.81667093101
6574,0.395662111587
6586,0.737322590629
6588,0.170151044864
6601,0.57539889745
6608,0.620254885006
6611,0.132486674528
6614,0.157084054914
6617,0.292655984817
6628,0.480018583802
6632,0.338387446799
6642,0.427235419371
6643,0.868367247929
6660,0.539678331042
6667,0.0370240596294
6671,0.102595695966
6682,0.628807008908
6699,0.7917093864
6702,0.546349840263
6703,0.946869904689
6705,0.296204417794
6707,0.329648827833
6709,0.706049513345
6718,0.201484106209
6720,0.454174286281
6721,0.40030314133
6725,0.207038430964
6726,0.459247201533
6727,0.27318090854
6760,0.425347251531
6788,0.669765216568
6791,0.371174367656
6793,0.0669285812882
6794,0.283927622476
6808,0.442221753126
6809,0.787110638176
6810,0.815603316898
6819,0.696610977518
6820,0.826337525857
6829,0.239952101127
6831,0.220214900551
6833,0.964892200257
6847,0.926971639631
6856,0.705535776972
6858,0.193663164432
6860,0.576208891601
6866,0.525808547843
6871,0.62768094856
6872,0.42978153323
6877,0.489936019542
6878,0.7479357155
6879,0.475654302883
6880,0.673638787291
6886,0.801726852326
6894,0.572931396458
6897,0.286345067632
6906,0.576245533547
6916,0.564472025918
6919,0.691366061091
6939,0.72610850881
6958,0.850201227832
6959,0.532542038247
6967,0.820442728578
6989,0.935503259616
7000,0.525771539933
7004,0.424709563929
7006,0.734237685121
7007,0.443455553654
7008,0.861489883033
7027,0.744100992156
7055,0.671574796745
7059,0.705356334853
7066,0.414132871001
7067,0.556314397844
7073,0.658676377327
7080,0.616700427321
7089,0.476742418893
7099,0.119900103443
7109,0.618874271363
7134,0.574069951136
7138,0.627276039708
7139,0.424748528509
7142,0.232320108214
7151,0.35566869121
7153,0.284946502932
7169,0.314588411055
7185,0.402334797669
7193,0.214717658885
7200,0.920010653785
7216,0.572149963519
7221,0.857132080538
7223,0.638200120469
7236,0.66943698081
7237,0.625644309886
7244,0.330356418904
7245,0.722682739573
7251,0.346010113573
7252,0.763137935981
7264,0.707726062635
7284,0.448617908118
7301,0.604973942959
7304,0.603489713692
7307,0.612684868979
7308,0.407991781938
7315,0.70502681888
7323,0.296023414412
7324,0.284881310694
7326,0.523580739904
7330,0.765072903402
7367,0.743685596313
7371,0.738299949559
7389,0.575929277261
7394,0.27776497224
7404,0.507539103308
7410,0.317859360465
7423,0.0247102054268
7434,0.291088928618
7438,0.237047300049
7449,0.297821643887
7461,0.453997192425
7464,0.728238850224
7465,0.626152839284
7469,0.627704853213
7472,0.65882226971
7474,0.122690004803
7492,0.163997298305
7496,0.681520506857
7499,0.681567691892
7507,0.806956992728
7513,0.736708175373
7515,0.590121691879
7535,0.705092076132
7542,0.617113096483
7568,0.587822045012
7578,0.758140570291
7586,0.898939553004
7587,0.404286591807
7593,0.253870981772
7608,0.755057646097
7613,0.216618801456
7617,0.457186603945
7624,0.742889652553
7627,0.688682032603
7630,0.563000961498
7634,0.277666739551
7644,0.641434502162
7651,0.32478393934
7655,0.550070110804
7659,0.51300360295
7665,0.31096334405
7666,0.879786014427
7675,0.451969723149
7678,0.199879382014
7689,0.215268859698
7695,0.713682572014
7696,0.301904424135
7708,0.0568301426967
7725,0.809567022136
7731,0.3885196285
7737,0.19366991173
7739,0.720285738927
7758,0.627159535864
7763,0.22072110524
7769,0.506822354087
7775,0.638614134618
7783,0.393585499881
7787,0.0819143891036
7788,0.590024380798
7792,0.657500434558
7797,0.756928831022
7798,0.62835172264
7800,0.422800397332
7801,0.664537468469
7806,0.581779519391
7821,0.195548657127
7829,0.69723186982
7834,0.387978225183
7835,0.371263447232
7836,0.308242609119
7848,0.480162552342
7849,0.136360446031
7859,0.618052392694
7861,0.659135435488
7873,0.0377500375462
7874,0.702994787896
7884,0.511667386115
7890,0.824724657202
7891,0.526284392716
7894,0.313990021248
7895,0.198745735271
7910,0.637302490218
7913,0.788254432055
7923,0.791629823746
7929,0.711415890193
7939,0.864552614852
7950,0.489949501163
7960,0.875009230243
7968,0.839166954185
7972,0.681312874178
7974,0.442001607974
7991,0.257048344338
8000,0.533106261258
8001,0.612800820595
8012,0.579157636498
8018,0.102129313732
8019,0.396059294611
8024,0.678525372412
8038,0.822338608186
8043,0.540825128351
8054,0.123304261111
8055,0.207875660086
8056,0.175215996061
8058,0.151463888873
8064,0.122931756279
8073,0.476108826771
8077,0.545630668799
8084,0.81535496223
8086,0.367736393655
8087,0.535355409662
8090,0.542762608167
8097,0.927841588591
8100,0.65622703441
8105,0.646745120728
8110,0.403592943323
8114,0.0682754765324
8116,0.347246724515
8129,0.315119706526
8138,0.112977002596
8142,0.251012600297
8148,0.830711222658
8151,0.556965145737
8161,0.598880352304
8170,0.54419236435
8181,0.574557678458
8182,0.640110793301
8185,0.390875992706
8186,0.700288820888
8189,0.746717645364
8196,0.549238953801
8219,0.316610114747
8230,0.686593312829
8240,0.382655190607
8241,0.161209711372
8246,0.610600585008
8251,0.173441400397
8254,0.134551547914
8258,0.0972837601026
8259,0.491014270888
8264,0.777881522369
8275,0.90699047941
8277,0.196327327622
8282,0.476093230117
8283,0.714441125288
8290,0.396606508128
8301,0.889038444843
8310,0.320216325056
8315,0.757403567298
8319,0.198019114162
8322,0.386816798416
8328,0.329782067475
8340,0.526498986178
8346,0.305878947405
8355,0.543099281408
8369,0.414225783038
8376,0.467708611468
8380,0.697892218512
8381,0.264597263922
8382,0.458887282726
8392,0.606427718517
8399,0.374037960555
8402,0.805247966276
8410,0.302208429017
8417,0.896498685157
8418,0.767249310112
8421,0.253169769425
8427,0.513179238395
8448,0.411101164317
8457,0.501306497705
8458,0.309234291995
8465,0.881458328939
8478,0.658348571689
8496,0.174642040551
8505,0.217156745058
8510,0.295363563597
8512,0.830874722996
8515,0.499192767495
8518,0.43467244594
8522,0.281008988932
8527,0.554717571444
8542,0.725539186032
8550,0.632667973054
8558,0.465348886758
8561,0.23225652166
8562,0.419708918538
8566,0.692914318758
8569,0.496931365843
8582,0.181710920074
8588,0.080574191427
8592,0.0646333669569
8599,0.295578462336
8604,0.552364217659
8606,0.234430121932
8614,0.52331461901
8622,0.49060351006
8623,0.193272726844
8648,0.134066032059
8652,0.111502427483
8661,0.867520215081
8671,0.119371560471
8675,0.36310357213
8679,0.492278604203
8683,0.187365169175
8687,0.646569346976
8710,0.48470793158
8711,0.64752939145
8712,0.506067474407
8715,0.539519432633
8718,0.891125809016
8719,0.936776177277
8720,0.523171957991
8727,0.639918305721
8732,0.713101720518
8738,0.290448645343
8739,0.834793272031
8748,0.196706601778
8753,0.707021386367
8754,0.503724348118
8756,0.589844695338
8759,0.919404939093
8768,0.919312592889
8780,0.843058017804
8787,0.633431690612
8789,0.738068041525
8794,0.546315912101
8802,0.756944711323
8816,0.679111940178
8831,0.655623104645
8833,0.251802690029
8846,0.820871799924
8849,0.42615860849
8850,0.816207333753
8864,0.514579433596
8872,0.806970677107
8875,0.269320897472
8900,0.493801385851
8911,0.390414964482
8923,0.357747788886
8939,0.794232939805
8940,0.211167015487
8951,0.421673908184
8954,0.710856622496
8958,0.280811228545
8960,0.841915965297
8965,0.139537688593
8978,0.506202234172
8980,0.181079543827
8989,0.624727087047
8991,0.855085538483
8997,0.285005602086
9001,0.847746358451
9009,0.198332491679
9016,0.286137065273
9025,0.744900189257
9029,0.233128093255
9031,0.230902489989
9032,0.652515567118
9041,0.559960069316
9043,0.749960727414
9048,0.542255346436
9050,0.444588002991
9054,0.610900624482
9055,0.647162052239
9057,0.352295925988
9065,0.715847960998
9066,0.657320770546
9067,0.242099747205
9069,0.232629143283
9071,0.490834867488
9075,0.239220903458
9077,0.138434525494
9086,0.30151986692
9087,0.818695140222
9092,0.249154951183
9100,0.491456488025
9101,0.280305432018
9105,0.57737410432
9113,0.549791615425
9115,0.377871739973
9117,0.427509236787
9122,0.382722774444
9123,0.319822803217
9128,0.546618060192
9131,0.698584798446
9132,0.778108463338
9138,0.600313501689
9141,0.723329705378
